Buffalo Tournament Club Halfway,6432 Genesee Street,Lancaster
China One Chinese Restaurant,6363 Transit Road,Lancaster
Como Park School,1985 Como Park Boulevard,Lancaster
Court Street School,91 Court Street,Lancaster
Cracker Barrel Old Country#298,6643 Transit Road,Lancaster
Depew-Lancaster Moose Club1605,5437 Broadway Street,Lancaster
Dippin Dots,369  Seneca Place,Lancaster
Dippin Dots,369  Seneca Place,Lancaster
Eddie Ryan's,50 Central Avenue,Lancaster
Flix Theater,4901 Transit Road,Lancaster
Forestview Restaurant,4781 Transit Road,Lancaster
Frank's Grille,5820 Broadway Street,Lancaster
Frosty's Double D,5500 Broadway Street,Lancaster
Garden Place Hotel Food Service,6615 Transit Road,Lancaster
Grace's Place at Greenfield Manor,5953 Broadway Street,Lancaster
Great United China Restaurant,3574 Walden Avenue,Lancaster
Green Buffalo Pub,165 Lake Avenue,Lancaster
Hillview Elementary School,6409 Transit Road,Lancaster
Holy Mother Of Rosary Cathedral,6298 Broadway Street,Lancaster
House of Munch 1,57 Gunville Road,Lancaster
House of Munch 2,57 Gunnville Road,Lancaster
House of Munch 3,57 Gunnville Road,Lancaster
Hull House Foundation,5962 Genesee Street,Lancaster
Jacobis Pizzeria Ten,3575 Walden Avenue,Lancaster
John & Mary's,6425 Transit Road,Lancaster
Just Pizza,5380 Genesee Street,Lancaster
Kona Ice,369  Seneca Place,Lancaster
Lancaster Central School Warehouse,177 Central Avenue,Lancaster
Lancaster Country Club,6061 Broadway Street,Lancaster
Lancaster High School,1 Forton Drive,Lancaster
Lancaster Middle School,148 Aurora Street,Lancaster
Lancaster National Speedway - Beer Stand,57 Gunnville Road,Lancaster
Lancaster National Speedway - Main Concession,57 Gunnville Road,Lancaster
Lancaster National Speedway - Pit Concession,57 Gunnville Road,Lancaster
Lancaster National Speedway - Snack Shack,57 Gunnville Road,Lancaster
Lancaster Senior Center,100 Oxford Avenue,Lancaster
Lancaster VFW Post #7275,3741 Walden Avenue,Lancaster
Linguine's Italian Restaurant,5380 Genesee Street,Lancaster
Longnecker's,3587 Walden Avenue,Lancaster
Main Moon,5197 Broadway Street,Lancaster
Mimi's Central Perk Cafe,24 Central Avenue,Lancaster
Mooneys Sports Bar and Grill,6513 Broadway Street,Lancaster
NOCO Food Service Commissary,3620 Walden Avenue,Lancaster
Our Lady Of Pompeii,129 Laverack Avenue,Lancaster
Perfetto Pasta & Pizza,470 Aurora Street,Lancaster
Picasso's Pizza,5413 Broadway Street,Lancaster
Piccolo's Food Concession,62 Brunck Road,Lancaster
Pita Gourmet,6733 Transit Road,Lancaster
Private Knives,5472 Broadway Street,Lancaster
Ripa's Restaurant,4218 Walden Avenue,Lancaster
Ronny's Take Out,222 Aurora Street,Lancaster
"Russell's Steaks, Chops & More",6675 Transit Road,Lancaster
Springhill Suites Hotel,6651 Transit Road,Lancaster
Starbucks Coffee,6707 Transit Road,Lancaster
St. Mary's Elementary School,2 St. Mary's Hill,Lancaster
St. Mary's High School Cafeteria,142 Laverack Avenue,Lancaster
Subway #49451,3615 Walden Avenue Suite 100,Lancaster
The Fox Valley Club Pool Snack Bar,6161 Genesee Street,Lancaster
The Fox Valley Golf Club,6161 Genesee Street,Lancaster
The New Dutch Mill,5259 Broadway Street,Lancaster
The Olive Tree,5240 Broadway Street,Lancaster
The Pizza Heist,231 Aurora Street,Lancaster
The Rose Garden,2753 Wehrle Drive,Lancaster
The Yelling Goat,205 Central Avenue,Lancaster
Tim Horton's #11070,6339 Transit Road,Lancaster
Tim Horton's #9346,470 Aurora Street,Lancaster
Tim Hortons # 9018,3600 Walden Avenue,Lancaster
Tim Hortons #10974,4849 Transit Road,Lancaster
Tim Hortons #4867,4221 Walden Avenue,Lancaster
Tim Hortons #9383,5390 Genesee Street,Lancaster
Top Cat Concessions,18 Haskell Drive,Lancaster
Top Cat Concessions,18 Haskell Drive,Lancaster
Trocaire School Of Hospitality,6681 Transit Road,Lancaster
Two Guys Pizza,3987 Walden Avenue,Lancaster
Uncle Tony's Fire Roasted Favorites,87 Lake Avenue,Lancaster
Variety Club of Buffalo,6114 Broadway Street,Lancaster
Walden Pond Park,Walden & Ransom Road,Lancaster
Water Lily Cafe,5354 Genesee Street,Lancaster
Wendy's Old Fashioned Hamburgers # 830,4961 Transit Road,Lancaster
Westwood Park Pavillion,175 Pavement Road,Lancaster
William Street School,5201 William Street,Lancaster
Big Belly Barbeque,5967 Fairway Court,Lake View
Country Club Catering of WNY Inc.,6472 Southwestern Boulevard,Lake View
Southtowns Catholic School,2052 Lakeview Road,Lake View
Abbott Bowling Center,1840 Abbott Road,Lackawanna
Abbott No. 1 Kitchen,1246 Abbott Road,Lackawanna
Abbott Red Hots,1291 Abbott Road,Lackawanna
Al-Rasheed Academy,109 Ridge Road,Lackawanna
American Legion Post #63,144 Kirby Avenue,Lackawanna
Anything's Pastable,3200 South Park Avenue,Lackawanna
Apollo Family Restaurant,3387 South Park Avenue,Lackawanna
"Baker Hall, Bishop Burke Center",650 Ridge Road,Lackawanna
Baker Victory Services,790 Ridge Road,Lackawanna
Baker Victory Services,777 Ridge Road,Lackawanna
Bella Pizza,3330 South Park Avenue,Lackawanna
Bella Pizza Commissary,3330 South Park Avenue,Lackawanna
Best Western Food Service,2500 Hamburg Turnpike,Lackawanna
Bethel Presbyterian Church,682 Ridge Road,Lackawanna
Bishops Take Out,145 Steelawanna Street,Lackawanna
Broadway Bobby's,677 Ridge Road,Lackawanna
B.O.Y.S. Association,1 Boys Drive,Lackawanna
Cagney's Too,1254 Electric Avenue,Lackawanna
Cherry Stone Inn,715 Ridge Road,Lackawanna
Chopstick House,721 Ridge Road,Lackawanna
Colonel John B. Weber Post 898,2909 South Park Avenue,Lackawanna
Crave King,2693 South Park Avenue,Lackawanna
Curly's Grille,647 Ridge Road,Lackawanna
Dairy Queen,3126 South Park Avenue,Lackawanna
Daisies Cafe Inc,2711 South Park Avenue,Lackawanna
Downtown LA Lounge,719 Ridge Road,Lackawanna
Ernie Weber's Beef N Ale,3167 South Park Avenue,Lackawanna
Father Baker Knights Of Columbus,2838 South Park Avenue,Lackawanna
Fran-Ceil Custard,3411 South Park Avenue,Lackawanna
Global Concepts Charter School,1001 Ridge Road,Lackawanna
Global Concepts High School,30 Johnson Street,Lackawanna
Hot off the Press,1769 Abbott Road,Lackawanna
John & Mary's,1819 Abbott Road,Lackawanna
Js White Elephant,1404 Abbott Road,Lackawanna
Lackawanna Grove,2847 South Park Avenue,Lackawanna
Lackawanna Marine Club,1794 Electric Avenue,Lackawanna
Lackawanna Middle School,500 Martin Road,Lackawanna
Lackawanna Senior Center (044),230 Martin Road,Lackawanna
Lackawanna Senior High School,500 Martin Street,Lackawanna
Lake Erie Italian Club,3200 South Park Avenue,Lackawanna
Little Caesar's Pizza,954 Ridge Road,Lackawanna
Little Vegas,39 Kane Street,Lackawanna
Loyal Order Of Moose #959,121 Fernald Avenue,Lackawanna
Lucarelli's Banquet Center / Catering,1830 Abbott Road,Lackawanna
Martin Road Elementary School,135 Martin Road,Lackawanna
Matthew Glab Post #1477,1965 Abbott Road,Lackawanna
McDonald's Restaurant,1234 Abbott Road,Lackawanna
McMudz,1441 Electric Avenue,Lackawanna
Mulberry Cafe,64 Jackson Avenue,Lackawanna
Murph's Warsaw Grill,1 Warsaw Avenue,Lackawanna
O'Daniels,1305 Abbott Road,Lackawanna
Our Lady Of Victory School,2760 South Park Avenue,Lackawanna
Pat's Drive In,1741 Abbott Road,Lackawanna
Queen City Foods Commissary,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 1,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 2,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 3,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 4,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 5,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 6,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 7,2510 Hamburg Turnpike,Lackawanna
Queen City Foods Truck 8,2510 Hamburg Turnpike,Lackawanna
Roland Wildcats AC,86 Milnor Avenue,Lackawanna
Roosters Cafe,93-95 Ridge Road,Lackawanna
Steel City Pub,1449 Abbott Road,Lackawanna
"Steel Mill Gym, Inc.",1234 Abbott Road,Lackawanna
Steve's Pig & Ox Roast,951 Ridge Road,Lackawanna
Subway #48673,2739 South Park Avenue,Lackawanna
Teddy's Family Restaurant,1245 Abbott Road,Lackawanna
The Mess Hall,717 Ridge Road,Lackawanna
The Nite Cappe Steak & Seafood,1769 Abbott Road,Lackawanna
The Press Box,1841 Abbott Road,Lackawanna
Tim Hortons,1340 Ridge Road,Lackawanna
Tim Hortons,2080 Abbott Road,Lackawanna
Tim Hortons,2530 Hamburg Turnpike,Lackawanna
Tomaso's Pushcart #2,1769 Abbott Road,Lackawanna
Tomaso's Pushcart #4,1769 Abbott Road,Lackawanna
Truman Elementary School,15 Inner Drive,Lackawanna
Ukrainian Hall,1219 Abbott Road,Lackawanna
Winfield's Pub,1213 Ridge Road,Lackawanna
Amici Ristorante,2516 Elmwood Avenue,Kenmore
Amigo's Restaurant,1609 Kenmore Avenue,Kenmore
Bean Barn mobile,1530 Military Road,Kenmore
Big Guys Pizzeria and More,2835 Delaware Avenue,Kenmore
Bruno's Kitchen,2466 Elmwood Avenue,Kenmore
Buffalo Ling Ling Garden,2758 Elmwood Avenue,Kenmore
Burger King #501,3565 Delaware Avenue,Kenmore
B.Mustachio's Pizza,2701 Elmwood Avenue,Kenmore
Chrusciki Bakery,2872 Delaware Avenue,Kenmore
Church Of The Advent,54 Delaware Road,Kenmore
Classic Lanes,1840 Military Road,Kenmore
Dairy Queen,2517 Elmwood Avenue,Kenmore
Dunkin Donuts,3155 Delaware Avenue,Kenmore
Eggsperience Vasilis,2878 Delaware Avenue,Kenmore
Fire Panda Barbeque Inc.,2768 Elmwood Avenue,Kenmore
Fitness Factory,2852 Delaware Avenue,Kenmore
Fletcher's Lounge,3291 Delaware Avenue,Kenmore
Franco's Pizza #102,1153 Kenmore Avenue,Kenmore
Game On,3660 Delaware Avenue,Kenmore
GiGi's Cucina Povera,981 Kenmore Avenue,Kenmore
Gray's Place,3682 Delaware Avenue,Kenmore
Greek on the Street,3189 Delaware Avenue,Kenmore
Greek on the Street,3189 Delaware Avenue,Kenmore
Home Taste Inc.,3106 Delaware Avenue,Kenmore
India Star,3167 Delaware Avenue,Kenmore
Jacobi & Sons Pizzeria & Catering,3100 Delaware Avenue,Kenmore
Jin Lan Restaurant,2791 Delaware Avenue,Kenmore
Joe's Panini Grill,3024 Delaware Avenue,Kenmore
Jovi's Brewery Restaurant,2795 Delaware Avenue,Kenmore
Kenmore's Original Mike's Subs,2862 Delaware Avenue,Kenmore
Kenmore Community Center Kitchen,135 Wilber Avenue,Kenmore
Kenmore Lanes,1691 Kenmore Avenue,Kenmore
Kenmore Middle School,155 Delaware Road,Kenmore
Kenmore Village Restaurant,827 Military Road,Kenmore
Kenmore Volunteer Fire Dept.,16 Nash Road,Kenmore
Knox United Presbyterian Church,2595 Elmwood Avenue,Kenmore
Kornerstone Coffee,1530 Military Road,Kenmore
Manhattan Bagel,3494 Delaware Avenue,Kenmore
Manzella's Tavern,3347 Delaware Avenue,Kenmore
Marotto's Clam Bar,3365 Delaware Avenue,Kenmore
Mattina Pizzeria,3744 Delaware Avenue,Kenmore
McDonald's,3534 Delaware Avenue,Kenmore
Mooney's,1531 Military Road,Kenmore
Mount St. Mary's Academy,3756 Delaware Avenue,Kenmore
Olympic Family Restaurant,1601 Military Road,Kenmore
Orchid Asian Bistro,2756 Elmwood Avenue,Kenmore
Our Bar,861 Military Road,Kenmore
Peking Garden Chinese Restaurant,3666 Delaware Avenue,Kenmore
Pete's Lebanese Bakery,2468 Elmwood Avenue,Kenmore
Pizza Hut #12483,3127 Delaware Avenue,Kenmore
Reid's Elmwood,2800 Elmwood Avenue,Kenmore
Romano's Bakery,725 Kenmore Avenue,Kenmore
Roosevelt Elementary School,283 Washington Avenue,Kenmore
Royal Family Restaurant,1320 Sheridan Drive,Kenmore
Sassi Cakes,3024 Delaware Avenue,Kenmore
St. Andrew's R. C. Church,1525 Sheridan Drive,Kenmore
St. Mark Lutheran Church,576 Delaware Road,Kenmore
Subway,3674 Delaware Avenue,Kenmore
The Delaware Pub and Grill,3410 Delaware Avenue,Kenmore
The Jake,3020 Delaware Avenue,Kenmore
The Plaka,2904 Delaware Avenue,Kenmore
The Salvation Army ARC/Canteen,1080 Military Road,Kenmore
Tim Hortons at Kenmore Mercy Hospital,2950 Elmwood Avenue,Kenmore
"Tonnewanta Veterans Club, Inc.",3354 Delaware Avenue,Kenmore
Triple Play Sports Bar,1809 Kenmore Avenue,Kenmore
T.C. Jr.'S Pizza & Subs,2941 Delaware Avenue,Kenmore
Vince's Pizza Plus Inc,1803 Kenmore Avenue,Kenmore
Vizzi's,967 Kenmore Avenue,Kenmore
Zaiqa,3054 Delaware Avenue,Kenmore
American Legion Post #409,100 Legion Drive,Gowanda
Gowanda Elementary School,450 Aldrich Street,Gowanda
Gowanda Palm Gardens,212 Buffalo Street,Gowanda
Gowanda Subway Restaurant,24 East Main Street,Gowanda
Gowanda VFW Post #5007,20 Sandhill Road,Gowanda
Gowanda Volunteer Fire Department,230 Aldrich Street,Gowanda
K-L Lanes,10 Buffalo Street,Gowanda
McDonald's,325 Buffalo Street,Gowanda
Red's,17 East Main Street,Gowanda
Tim Hortons,65 Buffalo Street,Gowanda
Harold O. Brumsted Elementary School,173 Canada Street,Holland
Holland Central High School,103 Canada Street,Holland
Holland Speedway - Concession #3 Fried Dough,Holland Glenwood Road,Holland
Holland Speedway - Concession #4 Pizza,Holland Glenwood Road,Holland
Holland Speedway - Pit Concession,Holland Glenwood Road,Holland
Holland Speedway Main Concession Stand,Holland Glenwood Road,Holland
Holland Willows,177 Savage Road,Holland
Nancy's Curbside Grille,7660 Lewis Road,Holland
Ronni's Pizzeria Of Holland,25 North Main Street,Holland
The Valley,8082 Olean Road,Holland
Zider Zee Restaurant/Sweet Creations Chocolates,9096 Olean Road,Holland
Kissing Bridge-Willies,Route 240,Glenwood
Kissing Bridge - Central,Route 240,Glenwood
Kissing Bridge (North),Route 240,Glenwood
Last Run Tavern & Grill,9574 State Road,Glenwood
Pizza Glen,9764 State Road,Glenwood
95 Nutrition,2587 Baseline Road,Grand Island
Adrian's Custard & Beef,2335 Grand Island Boulevard,Grand Island
Baked Cupcakery,1879 Whitehaven Road,Grand Island
Bible Presbyterian Church Family Life Center,1780 Love Road,Grand Island
Brick Oven Pizzeria and Pub,2457 Grand Island Boulevard,Grand Island
Buffalo Launch Club,503 East River Road,Grand Island
Burger King #521,1700 Grand Island Boulevard,Grand Island
Byblos Niagara Resort & Spa Grand Island Restaurant,100 Whitehaven Road,Grand Island
China Wok 88 Chen,2409 Grand Island Boulevard,Grand Island
Dick & Jenny's,1270 Baseline Road,Grand Island
Dunkin Donuts,2024 Grand Island Boulevard,Grand Island
Ellden's River Oaks Clubhouse,201 Whitehaven Road,Grand Island
Fresenius Kabi,3159 Staley Road,Grand Island
Grand Island Fire Co Inc,2275 Baseline Road,Grand Island
Grand Island Fun Center,2660 Grand Island Boulevard,Grand Island
Grand Island Golden Age Center,3278 Whitehaven Road,Grand Island
Grand Island Little League,000 Bedell Road,Grand Island
Grand Island Middle School,1100 Ransom Road,Grand Island
Grand Island Moose Lodge #180,2524 Grand Island Boulevard,Grand Island
Grand Island Rod & Gun Club,1083 Whitehaven Road,Grand Island
Grand Island Senior High School,1100 Ransom Road,Grand Island
Grand Island VFW Post #9249,2121 Grand Island Boulevard,Grand Island
Huth Road Elementary School,1773 Huth Road,Grand Island
Island Lanes,1887 Whitehaven Road,Grand Island
John's Pizza & Sub Shop,2131 Grand Island Boulevard,Grand Island
Just Pizza,2164 Grand Island Boulevard,Grand Island
Kaegebein Elementary School,1690 Love Road,Grand Island
Knights Of Columbus,1841 Whitehaven Road,Grand Island
Martin's Fantasy Island Basgetti's,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island BBQ Barn,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Boppers,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Dip & Dots 1,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Dip & Dots 2,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Dip & Dots 3,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Fat Phils,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Fried Dough,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Golden Nugget,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island ICEE Cart,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Midway Pizza,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Oasis,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Picnic,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Popcorn/Snowcone 1,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Waffle Tower,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Waters,2400 Grand Island Boulevard,Grand Island
Martin's Fantasy Island Yum Yum Shop,2400 Grand Island Boulevard,Grand Island
Marty's Finger Lickin' Chicken,2400 Grand Island Boulevard,Grand Island
McDonald's,2231 Grand Island Boulevard,Grand Island
McMahon's Day By Day Food Service,1849 Grand Island Boulevard,Grand Island
McMahon's Day By Day Food Service,1849 Grand Island Boulevard,Grand Island
Mighty Taco,2455 Grand Island Boulevard,Grand Island
Miracle League of Western New York,1715 Bedell Road,Grand Island
Niagara Falls KOA Food Service,2570 Grand Island Boulevard,Grand Island
Niagara Falls KOA Mobile Food Unit,2570 Grand Island Boulevard,Grand Island
Old Bedell Grille,1437 Ferry Road,Grand Island
Pizza Amore The Wood Fire Way,2024 Grand Island Boulevard,Grand Island
Pizza Amore The Wood Fire Way,2024 Grand Island Boulevard,Grand Island
Riverstone Grill,971 East River Road,Grand Island
Riverstone Grill at Beaver Island Clubhouse,2136 West Oakfield Road,Grand Island
Rocky's Island Pizza,2600 Grand Island Boulevard,Grand Island
San-Dee's Pub,1570 Ferry Road,Grand Island
Sandy Beach Yacht Club,1851 Winter Road,Grand Island
Say Cheese Pizza Company,1771 Love Road,Grand Island
Sidway School,2451 Baseline Road,Grand Island
St. Martin's Episcopal Church,2587 Baseline Road,Grand Island
St. Stephen's School,2080 Baseline Road,Grand Island
Subway,2287 Grand Island Boulevard,Grand Island
Tai Pei Chinese Restaurant,2315 Grand Island Boulevard,Grand Island
TC's Tavern,2241 Grand Island Boulevard,Grand Island
The 19th Hole Restaurant,Beaver Island State Park,Grand Island
The Beach House Restaurant,5584 East River Road,Grand Island
The Oarhouse Eatery LLC,1175 Whitehaven Road,Grand Island
Theodore's Original Charcoal Broiled Hot Dogs,1752 Grand Island Boulevard,Grand Island
Thermo Fisher,3175 Staley Road,Grand Island
Tim Horton's,1685 Grand Island Boulevard,Grand Island
Tim Hortons,2366 Grand Island Boulevard,Grand Island
Town Cafe,2352 Grand Island Boulevard,Grand Island
Turners Port Of Call,997 East River Road,Grand Island
Village Inn,1488 Ferry Road,Grand Island
Wendys #831,1685 Grand Island Boulevard,Grand Island
Asbury United Methodist Church,850 Dodge Road,Getzville
Citi Cafe @ Citibank,540 Crosspoint Parkway,Getzville
John & Mary's,2363 Millersport Highway,Getzville
Sean Patrick's,3480 Millersport Highway,Getzville
Tim Hortons @ Noco,1555 North French Road,Getzville
William S Hein & Co.,2350 North Forest Road,Getzville
Fowler's Taffy Mobile Unit,1107 Harris Hollow Road,Gerry
2 Scoops,4626 Camp Road,Hamburg
Amsdell Ice Cream Eatery,3041 Amsdell Road,Hamburg
Arby's,5115 Camp Road,Hamburg
Armor Elementary School,5301 Abbott Road,Hamburg
Armor Inn Tap Room,5381 Abbott Road,Hamburg
Armor Volunteer Fire Company Inc,4932 Clark Street,Hamburg
Arnie's,5324 Rogers Road,Hamburg
Aunt Sue's French Fries,5600 McKinley Parkway,Hamburg
Backstretch Kitchen,5600 McKinley Parkway,Hamburg
Bella Pizza,5699 Herman Hill Road,Hamburg
Big Bad Wolf Barbeque,11359 Southwestern Boulevard,Hamburg
Big Norm's Dogs,6656 Gowanda State Road,Hamburg
Big Tree Elementary School,4460 Bayview Road,Hamburg
Blasdell Pizzeria,4837 Southwestern Boulevard,Hamburg
Blue Ribbon Grill 2,5600 McKinley Parkway,Hamburg
Boston Subway,7375 Boston State Road,Hamburg
Boston Valley School,7476 Back Creek Road,Hamburg
Bounce Magic,4255 McKinley Parkway,Hamburg
Braymillers Lanes,39 Buffalo Street,Hamburg
Brierwood Country Club Club Lanes,5324 Rogers Road,Hamburg
Brierwood Country Club Pavilion,5324 Rogers Road,Hamburg
Brierwood Country Club Snack Shack,5324 Rogers Road,Hamburg
Brunner's Eatery,7171 Boston State Road,Hamburg
Buffalo Wild Wings #287,4405 Milestrip Road,Hamburg
Burger King #885,5597 Camp Road,Hamburg
Butera's,32 Main Street,Hamburg
Carnegie Scranton Recreation Snack Shack,Carnegie Playground - Cornell,Hamburg
Carrubba's,4552 Clark Street,Hamburg
Charlotte Avenue School,301 Charlotte Street,Hamburg
China Wok,5999 South Park Avenue,Hamburg
Citrus Smashers,4885 Southwestern Boulevard,Hamburg
CJM Concessions,3700 Southwestern Boulevard,Hamburg
Cloverbank School,2761 Cloverbank Road,Hamburg
Coggins Pub,5349 South Park Avenue,Hamburg
Comfort Inn & Suites FSE,3615 Commerce Place,Hamburg
Couzins,7115 Boston State Road,Hamburg
Coyote Cafe,36 Main Street,Hamburg
Cozy Thai Restaurant,39 Evans Street,Hamburg
Creekbend Heights (064),25 Buffalo Street,Hamburg
Cyclone Bar & Lounge,5600 McKinley Parkway,Hamburg
Dairy Queen,250 Lake Street,Hamburg
Daniel's,174 Buffalo Street,Hamburg
Denny's Restaurant #8137,5092 Camp Road,Hamburg
Dunkin Donuts,4909 South Park Avenue,Hamburg
Dunkin Donuts,5073 Camp Road,Hamburg
Edie's Pizza & Subs,380 Buffalo Street,Hamburg
Event Center-Concessions,5600 McKinley Parkway,Hamburg
Event Center-The Inside Scoop,5600 McKinley Parkway,Hamburg
Event Center Cafe,5600 McKinley Parkway,Hamburg
Fairgrounds Clubhouse,5600 McKinley Parkway,Hamburg
Family A Fair Food Trailer,5600 McKinley Parkway,Hamburg
Frontier Middle School,2751 Amsdell Road,Hamburg
Frontier Senior High School,S-4432 Bayview Road,Hamburg
Fuji Grill II,4151 McKinley Parkway,Hamburg
George's Hot Dog,5808 Herman Hill Road,Hamburg
Ginger & Garlic Chinese Restaurant,5685 Mckinley Parkway,Hamburg
Grace Lutheran Church,S6220 McKinley Parkway,Hamburg
Grandstand-Mobile Beer Kiosk #1,5600 McKinley Parkway,Hamburg
Grandstand-Mobile Beer Kiosk #2,5600 McKinley Parkway,Hamburg
Grandstand-Mobile Beer Kiosk #3,5600 McKinley Parkway,Hamburg
Grandstand-Mobile Beer Kiosk #4,5600 McKinley Parkway,Hamburg
Grandstand-Mobile Beer Kiosk #5,5600 McKinley Parkway,Hamburg
Grandstand-Mobile Beer Kiosk #6,5600 McKinley Parkway,Hamburg
Grange-Marley's Soup and Sandwich Shop,5600 McKinley Parkway,Hamburg
Hamburg-Lakeshore Overseas Veterans,2985 Lakeview Road,Hamburg
Hamburg Adult Day Services,4540 Southwestern Boulevard,Hamburg
Hamburg American Legion Post #527,2 Memorial Drive,Hamburg
Hamburg Beach Casino,4420 Lake Shore Road,Hamburg
Hamburg Brewing Company,6553 Boston State Road,Hamburg
Hamburg High School,4111 Legion Drive,Hamburg
Hamburg Ice Arena,2986 Lakeview Road,Hamburg
Hamburg Legion Lanes,PO BOX 162,Hamburg
Hamburg Little Loop Inc,4928 Rogers Road,Hamburg
Hamburg Memorial Youth Center,200 Prospect Avenue,Hamburg
Hamburg Middle School,360 Division Street,Hamburg
Hamburg Rod And Gun Club,3434 Hickox Road,Hamburg
Hamburg Senior Community Center Dining,4540 Southwestern Boulevard,Hamburg
Heidi's Hideaway Restaurant,5833 Camp Road,Hamburg
Herbert Shero VFW Post,65 Church Street,Hamburg
Hideaway's Bar and Restaurant,5440 Camp Road,Hamburg
Hilbert College Dining Cafeteria,5200 South Park Avenue,Hamburg
Hoaks Restaurant,4100 Lake Shore Road,Hamburg
Hub (Youth Center),4999 Mckinley Parkway,Hamburg
Ichiban,3701 McKinley Parkway,Hamburg
Immaculata Academy,5138 South Park Avenue,Hamburg
Immaculate Conception Convent,5229 South Park Avenue,Hamburg
J & M's West End Inn,340 Union Street,Hamburg
Jim's Fried Dough and Tacos,3968 Staley Drive,Hamburg
Jim's Fries,3968 Staley Drive,Hamburg
John & Mary's Submarines,40 Buffalo Street,Hamburg
Juicy,1 Buffalo Street,Hamburg
Just Fun Family Entertainment Center,6000 South Park Avenue,Hamburg
J. P. Fitzgerald's,4236 Clark Street,Hamburg
Knights Of Columbus #2220,36 Pierce Avenue,Hamburg
Koz's Pizza Alley Inc,485 Sunset Drive,Hamburg
L'isola D'oro,4690 Camp Road,Hamburg
La Tolteca,4245 McKinley Parkway,Hamburg
Lake Shore Little League Candy Stand,4928 Rogers Road,Hamburg
Lake Shore Volunteer Fire Co Inc,4591 Lake Shore Road,Hamburg
Lakeshore Goodfellows Club,3524 Big Tree Road,Hamburg
Limerick's,6310 Southwestern Boulevard,Hamburg
Loyal Order of Moose #992,45 Church Street,Hamburg
Lucia's,4151 Lake Shore Road,Hamburg
Main Street Butcher Block Trailer,3968 Staley Drive,Hamburg
Main Street Ice Cream,35 Main Street,Hamburg
Main Street Ice Cream Cart,35 Main Street,Hamburg
Major Tom's Drop Zone,5842 Camp Road,Hamburg
Mammoser's Tavern & Restaurant,16 South Buffalo Street,Hamburg
Mary Claire's,243 Buffalo Street,Hamburg
Mason's Grille 52,52 Main Street,Hamburg
Maxi's Pizza,4097 Lake Shore Road,Hamburg
McDonald's,5087 Camp Road,Hamburg
McDonald's,6035 South Park Avenue,Hamburg
Michael's Banquet Facility,4885 Southwestern Boulevard,Hamburg
Midway Buffet,5600 McKinley Parkway,Hamburg
Mighty Taco,5999 South Park Avenue,Hamburg
Mikey's Chicken and Pork Pit,7264 Boston State Road,Hamburg
Mikey's Chicken and Pork Pit,7264 Boston State Road,Hamburg
Moonshiners Pub and Grub,5822 Camp Road,Hamburg
New Dragon Kitchen,140 Pine Street,Hamburg
New Lake Shore Chinese Restaurant,4483 Lake Shore Road,Hamburg
Nick Charlap's Ice Cream,7264 Boston State Road,Hamburg
Nick Charlap's Ice Cream,7264 Boston State Road,Hamburg
Nick Charlap's Ice Cream,10 Euclid Avenue,Hamburg
Nino's Pizzeria,315 Buffalo Street,Hamburg
Oakwood Manor,2985 Lakeview Road,Hamburg
Old Casino-Carousel Banquet Facility,5600 McKinley Parkway,Hamburg
Old Time Baptist Church,5599 Camp Road,Hamburg
Omega Health & Wellness,5893 Camp Road Suite 9,Hamburg
Our Lady/Sacred Heart Bingo,3148 Abbott Road,Hamburg
Pat's Kettle Corn,5600 McKinley Parkway,Hamburg
Pawlowski Pierogi and Fine Polish Cuisine,4890 North Boston Road,Hamburg
Peg's Place Restaurant,4046 Lake Shore Road,Hamburg
Pegasus Family Restaurant,5748 South Park Avenue,Hamburg
Pizza Hut/Wing Street 12478,5565 Camp Road,Hamburg
Pyramid Lounge,187 Buffalo Street,Hamburg
Randolph Academy - Hamburg Campus Classroom,3780 Howard Road,Hamburg
Randolph Academy Hamburg Campus,3780 Howard Road,Hamburg
Red Top Hots,3360 Big Tree Road,Hamburg
Rodney's,4179 Lake Shore Road,Hamburg
